instance,maple result,maple time,maple-chrono result,maple-chrono time,maple-trail result,maple-trail time,maple-trail-append result,maple-trail-append time,maple-trail-2levels-ahead,maple-trail-2levels-ahead,par2,par-2 chrono,par-2 trail,par-2 append,par-2 1lvl,maple-chrono-dl result,maple-chrono-dl-time,
../SAT2019/sr2019/old/blocks-blocks-36-0.120-NOTKNOWN-sc2011.cnf,UNSAT,1434.687,UNSAT,1302.461,UNSAT,1600.863,,,UNSAT,1284.657,1434.687,1302.461,1600.863,,1284.657,UNSAT,1079.385,1079.385
../SAT2019/sr2019/old/snw_16_8_pre-sc2016.cnf,UNSAT,3086.574,UNSAT,2697.752,UNSAT,2875.53,,,UNSAT,3257.609,3086.574,2697.752,2875.53,,3257.609,UNSAT,3251.267,3251.267
../SAT2019/sr2019/old/li-exam-63.shuffled-as.sat03-368-sc2002.cnf,-,5000.026,-,5000.138,-,5000.042,,,-,5000.014,10000,10000,10000,,10000,-,5000.016,10000
../SAT2018/Liang/dist9.c.cnf,UNSAT,151.132,UNSAT,144.887,UNSAT,157.852,,,UNSAT,182.69,151.132,144.887,157.852,,182.69,UNSAT,212.289,212.289
../SAT2018/Biere/sdiv25prop.cnf,-,5000.009,-,5000.009,-,5000.005,,,-,5000.017,10000,10000,10000,,10000,-,5000.014,10000
../SAT2018/Mayer-Eichberger/9-4-9.cnf,-,5000.032,-,5000.068,-,5000.014,,,-,5000.014,10000,10000,10000,,10000,-,5000.028,10000
../SAT2019/sr2019/old/partial-10-11-u-sc2007.cnf,-,5000.017,-,5000.018,-,5000.039,,,-,5000.017,10000,10000,10000,,10000,-,5000.049,10000
../SAT2018/Mayer-Eichberger/6-5-6.cnf,-,5000.028,-,5000.028,-,5000.011,,,-,5000.009,10000,10000,10000,,10000,-,5000.092,10000
../SAT2018/Devriendt/le450_25c.col.25.cnf,-,5000.032,-,5001.419,-,5001.956,,,-,5000.026,10000,10000,10000,,10000,-,5000.045,10000
../SAT2018/Mayer-Eichberger/6-3-8.cnf,SAT,1022.614,SAT,418.904,SAT,32.218,,,SAT,135.389,1022.614,418.904,32.218,,135.389,SAT,435.208,435.208
../SAT2019/sr2019/old/58bits_13.dimacs-sr2015.cnf,SAT,1214.906,-,5000.032,-,5003.787,,,-,5000.013,1214.906,10000,10000,,10000,-,5000.045,10000
../SAT2018/Scheel/cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,SAT,12.145,SAT,6.849,SAT,11.368,,,SAT,43.11,12.145,6.849,11.368,,43.11,SAT,11.44,11.44
../SAT2019/sr2019/old/62bits_14.dimacs-sr2015.cnf,-,5000.02,-,5000.008,-,5000.02,,,-,5000.035,10000,10000,10000,,10000,-,5000.014,10000
../SAT2019/sr2019/old/rbcl_xits_11_UNKNOWN-sc2009.cnf,-,5000.008,-,5000.042,-,5000.007,,,-,5000.017,10000,10000,10000,,10000,-,5000.014,10000
../SAT2018/final/Zhou/lei450-05b-05.cnf,SAT,3.258,SAT,2.938,SAT,2.243,,,SAT,4.374,3.258,2.938,2.243,,4.374,SAT,3.262,3.262
../SAT2019/sr2019/old/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19-sc2018.cnf,SAT,279.102,SAT,39.763,SAT,497.029,,,SAT,1106.336,279.102,39.763,497.029,,1106.336,SAT,798.098,798.098
../SAT2018/Heusser/satcoin-genesis-SAT-4.cnf,SAT,2.481,SAT,2.417,SAT,2.447,,,SAT,2.458,2.481,2.417,2.447,,2.458,SAT,2.403,2.403
../SAT2018/final/Zhou/queen8-8-9.cnf,SAT,2.631,SAT,2.201,SAT,2.063,,,SAT,4.533,2.631,2.201,2.063,,4.533,SAT,1.909,1.909
../SAT2019/sr2019/old/custmulsb2x32o-sc2016.cnf,-,5000.227,-,5000.051,-,5000.027,,,-,5000.009,10000,10000,10000,,10000,-,5000.036,10000
../SAT2019/sr2019/new/Zaikin/Mickey_out250_known_last146_0_u.cnf,UNSAT,466.47,UNSAT,544.565,UNSAT,577.489,,,UNSAT,900.464,466.47,544.565,577.489,,900.464,UNSAT,1489.691,1489.691
../SAT2019/sr2019/old/newton.2.3.i.smt2-cvc4-sc2016.cnf,UNSAT,2707.753,UNSAT,2691.951,UNSAT,3192.007,,,UNSAT,667.283,2707.753,2691.951,3192.007,,667.283,UNSAT,1016.837,1016.837
../SAT2018/final/Johnson/sted5_0x24204-60.cnf,-,5000.01,-,5000.008,-,5000.035,,,-,5000.021,10000,10000,10000,,10000,-,5000.009,10000
../SAT2018/Ehlers/ex045_7.cnf,-,5000.065,SAT,1799.34,SAT,1479.416,,,SAT,1177.542,10000,1799.34,1479.416,,1177.542,SAT,2961.231,2961.231
../SAT2018/Biere/sdiv30prop.cnf,-,5000.013,-,5000.034,-,5000.014,,,-,5000.025,10000,10000,10000,,10000,-,5000.035,10000
../SAT2018/Ehlers/ex145_10.cnf,-,5000.022,-,5000.046,-,5000.032,,,-,5000.017,10000,10000,10000,,10000,-,5000.018,10000
../SAT2018/Chowdhury/gto_p60c295.cnf,-,5000.008,-,5000.035,-,5000.166,,,-,5000.16,10000,10000,10000,,10000,-,5000.077,10000
../SAT2019/sr2019/new/Zaikin/ASG_96_len112_known_last13_2_u.cnf,UNSAT,645.804,UNSAT,603.416,UNSAT,649.245,,,UNSAT,796.455,645.804,603.416,649.245,,796.455,UNSAT,924.557,924.557
../SAT2018/Jingchao/a_rphp035_05.cnf,UNSAT,1281.203,UNSAT,1065.854,UNSAT,1165.884,,,UNSAT,853.062,1281.203,1065.854,1165.884,,853.062,UNSAT,1145.729,1145.729
../SAT2019/sr2019/old/6s20-sc2013.cnf,UNSAT,1918.19,UNSAT,1597.594,UNSAT,1631.274,,,UNSAT,728.262,1918.19,1597.594,1631.274,,728.262,UNSAT,721.189,721.189
../SAT2019/sr2019/old/stable-400-0.1-4-9876543214004-sc2014.cnf,-,5000.021,-,5000.009,-,5000.01,,,SAT,3593.464,10000,10000,10000,,3593.464,-,5000.039,10000
../SAT2018/final/CRIL/T98.2.0.cnf,UNSAT,385.135,UNSAT,456.87,UNSAT,320.715,,,UNSAT,483.807,385.135,456.87,320.715,,483.807,UNSAT,390.419,390.419
../SAT2019/sr2019/new/Zhou/Eternity-10-05_c18.cnf,SAT,57.891,SAT,46.54,SAT,22.712,,,SAT,27.532,57.891,46.54,22.712,,27.532,SAT,13.22,13.22
../SAT2019/sr2019/new/Zhou/Eternity-10-06_c18.cnf,SAT,275.081,SAT,342.981,SAT,550.365,,,SAT,297.216,275.081,342.981,550.365,,297.216,SAT,2290.83,2290.83
../SAT2018/Liang/dist5.c.cnf,UNSAT,157.027,UNSAT,152.215,UNSAT,123.742,,,UNSAT,191.23,157.027,152.215,123.742,,191.23,UNSAT,213.29,213.29
../SAT2018/Scheel/cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,SAT,94.58,SAT,97.677,SAT,107.141,,,SAT,281.504,94.58,97.677,107.141,,281.504,SAT,80.979,80.979
../SAT2019/sr2019/old/sokoban-p16.sas.ex.21-sc2016.cnf,-,5000.122,-,5000.11,-,5000.1,,,-,5000.158,10000,10000,10000,,10000,-,5000.102,10000
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox31.cnf,SAT,72.422,SAT,495.535,SAT,354.402,,,SAT,1033.337,72.422,495.535,354.402,,1033.337,SAT,721.758,721.758
../SAT2019/sr2019/old/tseitingrid7x160_shuffled-sc2016.cnf,-,5000.033,-,5000.028,-,5000.029,,,-,5000.043,10000,10000,10000,,10000,-,5000.058,10000
../SAT2019/sr2019/old/custmulun16x16o-sc2016.cnf,-,5000.098,-,5000.065,-,5000.441,,,-,5000.653,10000,10000,10000,,10000,-,5000.05,10000
../SAT2018/final/Zhou/ramsey-32-4.cnf,SAT,3.923,SAT,7.238,SAT,4.788,,,SAT,2.849,3.923,7.238,4.788,,2.849,SAT,7.577,7.577
../SAT2018/Scheel/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,UNSAT,32.784,UNSAT,20.398,UNSAT,26.245,,,UNSAT,60.454,32.784,20.398,26.245,,60.454,UNSAT,66.969,66.969
../SAT2019/sr2019/old/hwmcc15deep-oski15a10b10s-k22-sc2017.cnf,-,5000.019,-,5000.072,-,5000.062,,,-,5000.024,10000,10000,10000,,10000,-,5000.149,10000
../SAT2018/Zha/factoring54018521x562448657.cnf,-,5000.013,-,5000.011,-,5000.014,,,-,5000.007,10000,10000,10000,,10000,-,5000.07,10000
../SAT2019/sr2019/new/Biere/eqsparrc12bpdtlf12.cnf,-,5000.308,-,5000.021,-,5000.012,,,-,5000.005,10000,10000,10000,,10000,-,5000.041,10000
../SAT2019/sr2019/old/squ_ali_s10x10_c39_abix_SAT-sc2017.cnf,SAT,240.847,SAT,113.047,SAT,182.396,,,SAT,94.827,240.847,113.047,182.396,,94.827,SAT,616.458,616.458
../SAT2018/Liang/dist8.c.cnf,UNSAT,145.226,UNSAT,158.419,UNSAT,155.437,,,UNSAT,207.259,145.226,158.419,155.437,,207.259,UNSAT,177.997,177.997
../SAT2019/sr2019/old/LABS_n071_goal001-sc2013.cnf,UNSAT,3396.289,UNSAT,3460.678,UNSAT,3526.358,,,UNSAT,3939.459,3396.289,3460.678,3526.358,,3939.459,UNSAT,3868.374,3868.374
../SAT2018/Devriendt/le450_25b.col.25.cnf,-,5000.042,-,5000.039,-,5000.025,,,-,5000.034,10000,10000,10000,,10000,-,5000.044,10000
../SAT2018/Biere/udiv45prop.cnf,-,5000.016,-,5000.015,-,5000.009,,,-,5000.161,10000,10000,10000,,10000,-,5000.025,10000
../SAT2018/final/CRIL/T103.2.0.cnf,UNSAT,276.149,UNSAT,296.926,UNSAT,317.628,,,UNSAT,518.524,276.149,296.926,317.628,,518.524,UNSAT,296.514,296.514
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last104_0_u.cnf,UNSAT,1336.138,UNSAT,1372.939,UNSAT,942.978,,,UNSAT,1429.74,1336.138,1372.939,942.978,,1429.74,UNSAT,1615.57,1615.57
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.triangular-longer_false-unreach-call.i-witness.cnf,SAT,451.075,SAT,1046.166,SAT,104.819,,,SAT,200.478,451.075,1046.166,104.819,,200.478,SAT,360.056,360.056
../SAT2019/sr2019/new/Bebel/toughsat_24bits_1.cnf,SAT,162.867,SAT,50.685,SAT,62.302,,,SAT,37.145,162.867,50.685,62.302,,37.145,SAT,78.284,78.284
../SAT2019/sr2019/new/Chen/hcp_CP24_24.cnf,-,5000.014,-,5000.028,-,5000.05,,,-,5000.028,10000,10000,10000,,10000,-,5000.016,10000
../SAT2019/sr2019/old/safe-30-h29-unsat-sc2007.cnf,-,5000.173,-,5000.038,-,5000.049,,,-,5000.019,10000,10000,10000,,10000,-,5000.036,10000
../SAT2018/final/Collatz/5or7mod8.rules.7-7.cnf,-,5000.036,-,5000.051,-,5000.016,,,-,5000.052,10000,10000,10000,,10000,-,5000.044,10000
../SAT2018/Jingchao/a_rphp065_04.cnf,UNSAT,579.717,UNSAT,687.212,UNSAT,689.99,,,UNSAT,1186.1,579.717,687.212,689.99,,1186.1,UNSAT,2235.586,2235.586
../SAT2018/Harder/ecarev-110-4099-22-30-2.cnf,SAT,261.969,SAT,179.782,SAT,264.719,,,SAT,250.461,261.969,179.782,264.719,,250.461,SAT,203.978,203.978
../SAT2018/Jingchao/ae_rphp055_04.cnf,UNSAT,231.949,UNSAT,189.448,UNSAT,195.785,,,UNSAT,220.286,231.949,189.448,195.785,,220.286,UNSAT,326.095,326.095
../SAT2018/Mayer-Eichberger/6-4-6.cnf,-,5000.01,-,5000.01,-,5000.073,,,-,5000.01,10000,10000,10000,,10000,-,5000.013,10000
../SAT2019/sr2019/new/Zhou/Bibd-sc-10-03-08_c18.cnf,SAT,13.64,SAT,12.673,SAT,11.275,,,SAT,14.997,13.64,12.673,11.275,,14.997,SAT,15.476,15.476
../SAT2018/Ofer/exams_flat_0.04_2017_9.cnf,-,5000.054,-,5000.047,-,5000.065,,,-,5000.059,10000,10000,10000,,10000,-,5000.042,10000
../SAT2018/Manthey/Problem14_label48_true-unreach-call.c.cnf,UNSAT,159.109,UNSAT,161.423,UNSAT,172.342,,,UNSAT,170.799,159.109,161.423,172.342,,170.799,UNSAT,166.85,166.85
../SAT2019/sr2019/old/gto_p60c238-sc2018.cnf,UNSAT,146.161,UNSAT,151.999,UNSAT,205.784,,,UNSAT,372.912,146.161,151.999,205.784,,372.912,UNSAT,367.888,367.888
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-3.cnf,-,5000.034,-,5000.049,-,5001.894,,,-,5000.363,10000,10000,10000,,10000,-,5000.101,10000
../SAT2019/sr2019/new/Zhou/SocialGolfers-6-6-7-cp_c18.cnf,-,5000.029,-,5000.04,-,5000.017,,,-,5000.037,10000,10000,10000,,10000,-,5000.066,10000
../SAT2019/sr2019/new/Heule/MM-23-5-B.cnf,-,5000.016,-,5000.037,-,5000.027,,,-,5000.036,10000,10000,10000,,10000,-,5000.064,10000
../SAT2019/sr2019/new/Biere/eqbparrc14spwtcl14.cnf,-,5000.036,-,5000.018,-,5000.038,,,-,5000.035,10000,10000,10000,,10000,-,5000.011,10000
../SAT2019/sr2019/old/countbitssrl032-sc2009.cnf,UNSAT,440.931,UNSAT,406.526,UNSAT,732.323,,,UNSAT,230.266,440.931,406.526,732.323,,230.266,UNSAT,235.409,235.409
../SAT2018/final/CRIL/T56.2.0.cnf,UNSAT,361.862,UNSAT,434.963,UNSAT,372.058,,,UNSAT,498.288,361.862,434.963,372.058,,498.288,UNSAT,300.955,300.955
../SAT2018/Heusser/satcoin-genesis-SAT-8.cnf,SAT,2.909,SAT,4.188,SAT,10.527,,,SAT,3.857,2.909,4.188,10.527,,3.857,SAT,4.438,4.438
../SAT2018/Scheel/cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,SAT,150.438,SAT,161.16,SAT,70.733,,,SAT,421.129,150.438,161.16,70.733,,421.129,SAT,441,441
../SAT2018/Konan/TimetableCNFEncoding_9_UNKNOWN.cnf,-,5000.016,-,5000.024,-,5000.015,,,-,5000.014,10000,10000,10000,,10000,-,5000.038,10000
../SAT2019/sr2019/new/Biere/eqspwtcl14bpwtcl14.cnf,-,5000.011,-,5000.025,-,5000.019,,,-,5000.01,10000,10000,10000,,10000,-,5000.03,10000
../SAT2018/Devriendt/queen13_13.col.13.cnf,-,5000.022,UNSAT,382.243,-,5000.023,,,-,5000.026,10000,382.243,10000,,10000,-,5000.048,10000
../SAT2018/Chen/20180326_095805836_p_cnf_320_1120.cnf,SAT,3.319,SAT,3.395,-,5000.03,,,SAT,519.26,3.319,3.395,10000,,519.26,-,5000.014,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m149ABCD.cnf,SAT,1341.626,SAT,4840.504,SAT,1572.108,,,SAT,1375.634,1341.626,4840.504,1572.108,,1375.634,SAT,999.821,999.821
../SAT2018/Heule/CNP-5-800.cnf,SAT,359.826,SAT,2028.981,SAT,218.973,,,SAT,2676.537,359.826,2028.981,218.973,,2676.537,SAT,137.77,137.77
../SAT2019/sr2019/old/sokoban-p20.sas.ex.17-sc2016.cnf,-,5000.093,-,5000.715,-,5002.287,,,-,5000.073,10000,10000,10000,,10000,-,5000.128,10000
../SAT2019/sr2019/old/sted1_0x0-380-sc2018.cnf,-,5000.015,-,5000.029,-,5000.031,,,-,5000.008,10000,10000,10000,,10000,-,5000.01,10000
../SAT2018/Xiao/Nb11T118.cnf,-,5000.027,-,5000.167,-,5000.05,,,-,5000.029,10000,10000,10000,,10000,-,5000.035,10000
../SAT2018/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,UNSAT,49.782,UNSAT,77.283,UNSAT,75.944,,,UNSAT,96.757,49.782,77.283,75.944,,96.757,UNSAT,135.694,135.694
../SAT2019/sr2019/old/li-test4-99.shuffled-as.sat03-377-sc2002.cnf,-,5000.015,-,5000.017,-,5000.011,,,-,5000.014,10000,10000,10000,,10000,-,5000.077,10000
../SAT2018/Biere/uniqinv47prop.cnf,UNSAT,2825.508,UNSAT,2764.284,UNSAT,2813.077,,,UNSAT,258.298,2825.508,2764.284,2813.077,,258.298,UNSAT,296.781,296.781
../SAT2019/sr2019/new/Bebel/toughsat_26bits_2.cnf,SAT,1331.59,SAT,506.008,SAT,201.988,,,SAT,1069.128,1331.59,506.008,201.988,,1069.128,SAT,1299.133,1299.133
../SAT2019/sr2019/new/Zaikin/Mickey_out250_known_last147_0_u.cnf,UNSAT,270.931,UNSAT,560.22,UNSAT,319.64,,,UNSAT,688.729,270.931,560.22,319.64,,688.729,UNSAT,669.264,669.264
../SAT2019/sr2019/old/ex145_11-sc2018.cnf,-,5000.028,-,5000.035,-,5000.012,,,-,5000.024,10000,10000,10000,,10000,-,5000.093,10000
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox26.cnf,-,5000.019,-,5000.016,-,5000.223,,,-,5000.078,10000,10000,10000,,10000,-,5000.038,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf,-,184.509,-,184.2,-,170.61,,,-,174.092,10000,10000,10000,,10000,-,184.243,10000
../SAT2019/sr2019/new/Chen/hcp_CP18_18.cnf,-,5000.052,-,5000.035,-,5000.011,,,SAT,3129.981,10000,10000,10000,,3129.981,SAT,4840.673,4840.673
../SAT2019/sr2019/old/sgen1-unsat-109-100-sc2009.cnf,-,5000.008,-,5000.006,-,5000.013,,,-,5000.031,10000,10000,10000,,10000,-,5000.067,10000
../SAT2019/sr2019/old/sokoban-p20.sas.ex.23-sc2016.cnf,-,5000.096,-,5000.112,-,5000.665,,,-,5000.26,10000,10000,10000,,10000,-,5000.649,10000
../SAT2019/sr2019/new/Biere/cruxmiter32seed4.cnf,-,5000.004,-,5000.009,UNSAT,2318.758,,,UNSAT,4062.274,10000,10000,2318.758,,4062.274,-,5000.033,10000
../SAT2019/sr2019/old/rbsat-v2400c266431g5-sc2009.cnf,-,5000.007,-,5000.046,-,5001.518,,,-,5000.011,10000,10000,10000,,10000,-,5000.091,10000
../SAT2018/Chen/20180322_164224543_p_cnf_320_1120.cnf,-,5000.01,-,5000.007,-,5000.048,,,-,5000.037,10000,10000,10000,,10000,-,5000.035,10000
../SAT2019/sr2019/old/slp-synthesis-aes-top26-sc2011.cnf,SAT,549.326,SAT,215.851,-,5000.032,,,SAT,370.804,549.326,215.851,10000,,370.804,SAT,271.787,271.787
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-3-4.cnf,-,5000.013,-,5000.011,-,5000.012,,,-,5000.02,10000,10000,10000,,10000,-,5000.04,10000
../SAT2018/Xiao/Nb54T6.cnf,UNSAT,2304.419,UNSAT,2420.207,UNSAT,1989.959,,,-,5000.156,2304.419,2420.207,1989.959,,10000,UNSAT,4405.082,4405.082
../SAT2019/sr2019/old/edges-024-4-5613555-1-00-sc2014.cnf,UNSAT,925.64,UNSAT,940.144,UNSAT,621.361,,,UNSAT,2796.07,925.64,940.144,621.361,,2796.07,UNSAT,1002.053,1002.053
../SAT2019/sr2019/old/UCG-20-10p1-sc2009.cnf,SAT,571.91,SAT,641.852,SAT,692.136,,,SAT,1021.157,571.91,641.852,692.136,,1021.157,SAT,606.371,606.371
../SAT2018/final/CRIL/T96.2.0.cnf,UNSAT,337.115,UNSAT,377.373,UNSAT,288.093,,,UNSAT,371.12,337.115,377.373,288.093,,371.12,UNSAT,407.902,407.902
../SAT2019/sr2019/new/Savicky/size_5_5_5_i171_r12.cnf,-,5000.046,-,5000.029,SAT,447.014,,,-,5000.017,10000,10000,447.014,,10000,SAT,901.06,901.06
../SAT2019/sr2019/old/b04_s_unknown-sc2013.cnf,SAT,675.169,SAT,390.982,SAT,853.633,,,SAT,1002.853,675.169,390.982,853.633,,1002.853,SAT,729.73,729.73
../SAT2018/Biere/udiv47prop.cnf,-,5000.012,-,5000.012,-,5000.027,,,-,5000.012,10000,10000,10000,,10000,-,5000.023,10000
../SAT2019/sr2019/old/vmpc_36.renamed-as.sat05-1922-sc2005.cnf,-,5000.012,-,5000.015,SAT,4297.274,,,SAT,592.427,10000,10000,4297.274,,592.427,SAT,4251.168,4251.168
../SAT2018/Manthey/sqrt_Householder_pseudoconstant_true-unreach-call.c.cnf,-,5000.08,-,5000.102,-,5000.121,,,-,5000.083,10000,10000,10000,,10000,-,5000.1,10000
../SAT2019/sr2019/old/Schur_160_5_d38-sc2016.cnf,SAT,267.455,SAT,1504.252,SAT,689.033,,,SAT,617.01,267.455,1504.252,689.033,,617.01,SAT,4710.821,4710.821
../SAT2019/sr2019/old/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf,UNSAT,437.377,UNSAT,439.294,UNSAT,450.732,,,UNSAT,661.21,437.377,439.294,450.732,,661.21,UNSAT,636.23,636.23
../SAT2019/sr2019/old/rubikcube912-sc2017.cnf,UNSAT,1532.082,UNSAT,1848.091,UNSAT,1778.728,,,-,5000.021,1532.082,1848.091,1778.728,,10000,-,5000.036,10000
../SAT2019/sr2019/new/Bebel/toughsat_27bits_0.cnf,-,5000.016,SAT,216.974,SAT,1465.998,,,SAT,869.319,10000,216.974,1465.998,,869.319,SAT,974.256,974.256
../SAT2019/sr2019/old/ex175_17-sc2018.cnf,-,5000.082,-,5000.121,-,5000.112,,,-,5000.12,10000,10000,10000,,10000,-,5000.093,10000
../SAT2018/Devriendt/queen14_14.col.14.cnf,-,5000.013,-,5000.01,-,5000.007,,,-,5000.017,10000,10000,10000,,10000,-,5000.062,10000
../SAT2018/Heule/CNP-5-100.cnf,SAT,291.317,SAT,1945.46,SAT,275.614,,,SAT,380.116,291.317,1945.46,275.614,,380.116,SAT,3243.268,3243.268
../SAT2019/sr2019/old/jgiraldezlevy.2200.9086.08.40.149-sr2015.cnf,SAT,758.343,SAT,1019.265,SAT,1952.473,,,SAT,3528.965,758.343,1019.265,1952.473,,3528.965,SAT,430.221,430.221
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.25_stack_longest_false-unreach-call.i-witness.cnf,SAT,1377.89,SAT,1236.349,SAT,1121.747,,,-,5000.241,1377.89,1236.349,1121.747,,10000,SAT,1102.334,1102.334
../SAT2018/Devriendt/le450_15b.col.15.cnf,-,5000.008,-,5000.012,-,5000.006,,,-,5000.035,10000,10000,10000,,10000,-,5000.021,10000
../SAT2019/sr2019/old/T103.2.1-sc2017.cnf,UNSAT,2588.69,UNSAT,1552.297,UNSAT,2982.173,,,UNSAT,3704.948,2588.69,1552.297,2982.173,,3704.948,UNSAT,1909.454,1909.454
../SAT2019/sr2019/new/Savicky/size_5_5_5_i235_r12.cnf,-,5000.011,-,5000.042,-,5000.011,,,-,5000.01,10000,10000,10000,,10000,-,5000.017,10000
../SAT2018/Chen/20180321_110707239_p_cnf_320_1120.cnf,-,5000.003,-,5000.005,-,5000.037,,,-,5000.009,10000,10000,10000,,10000,-,5000.039,10000
../SAT2018/Ehlers/ex177_13.cnf,-,5000.09,-,5000.07,-,5001.322,,,-,5000.099,10000,10000,10000,,10000,-,5000.079,10000
../SAT2019/sr2019/old/SGI_30_60_28_40_2-dir.shuffled-as.sat03-124-sc2002.cnf,-,5000.017,-,5000.032,-,5000.278,,,-,5000.01,10000,10000,10000,,10000,-,5000.018,10000
../SAT2019/sr2019/new/Zhou/Haystacks-ext-13_c18.cnf,-,5000.024,-,5000.035,-,5000.044,,,-,5000.025,10000,10000,10000,,10000,-,5000.043,10000
../SAT2019/sr2019/old/T169.1.0-sc2017.cnf,SAT,501.158,SAT,197.039,SAT,455.499,,,SAT,1990.92,501.158,197.039,455.499,,1990.92,SAT,190.844,190.844
../SAT2019/sr2019/new/Biere/eqbpwtcl10spwtcl10.cnf,UNSAT,332.752,UNSAT,344.439,UNSAT,352.27,,,UNSAT,670.713,332.752,344.439,352.27,,670.713,UNSAT,509.047,509.047
../SAT2018/Ofer/course_flat_0.12_2018_3.cnf,-,5000.067,-,5000.127,-,5002.327,,,-,5000.223,10000,10000,10000,,10000,-,5000.238,10000
../SAT2019/sr2019/old/partial-5-17-s-sc2007.cnf,SAT,432.515,SAT,1084.031,SAT,213.304,,,SAT,270.216,432.515,1084.031,213.304,,270.216,SAT,549.214,549.214
../SAT2018/Scheel/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,UNSAT,136.646,UNSAT,209.391,UNSAT,128.963,,,UNSAT,582.507,136.646,209.391,128.963,,582.507,UNSAT,721.431,721.431
../SAT2018/Mayer-Eichberger/7-4-7.cnf,-,5000.012,-,5000.034,-,5000.021,,,-,5000.067,10000,10000,10000,,10000,-,5000.02,10000
../SAT2018/Liang/dist7.c.cnf,UNSAT,151.289,UNSAT,161.364,UNSAT,156.175,,,UNSAT,183.888,151.289,161.364,156.175,,183.888,UNSAT,189.12,189.12
../SAT2019/sr2019/old/gss-20-s100-sc2009.cnf,SAT,2373.393,SAT,406.109,SAT,1993.968,,,SAT,1121.214,2373.393,406.109,1993.968,,1121.214,SAT,46.152,46.152
../SAT2019/sr2019/new/Chen/hcp_d24_24.cnf,-,5000.038,-,5000.017,-,5000.056,,,-,5000.035,10000,10000,10000,,10000,-,5000.04,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness.cnf,UNSAT,131.895,UNSAT,117.425,UNSAT,189.509,,,UNSAT,121.401,131.895,117.425,189.509,,121.401,UNSAT,101.608,101.608
../SAT2019/sr2019/new/Zhou/Haystacks-ext-12_c18.cnf,-,5000.026,-,5000.036,-,5000.043,,,-,5000.028,10000,10000,10000,,10000,-,5000.044,10000
../SAT2019/sr2019/new/Bebel/toughsat_24bits_2.cnf,SAT,29.142,SAT,125.82,SAT,114.132,,,SAT,166.213,29.142,125.82,114.132,,166.213,SAT,231.261,231.261
../SAT2018/Manthey/avg_true-unreach-call.i.cnf,UNSAT,2541.492,UNSAT,2606.108,UNSAT,2533.374,,,UNSAT,593.725,2541.492,2606.108,2533.374,,593.725,UNSAT,435.74,435.74
../SAT2019/sr2019/old/004-sc2013.cnf,SAT,408.863,SAT,518.747,SAT,114.475,,,SAT,486.283,408.863,518.747,114.475,,486.283,-,5003.753,10000
../SAT2019/sr2019/old/crafted_n11_d6_c3_num24-sc2013.cnf,UNSAT,310.997,UNSAT,282.599,UNSAT,342.542,,,UNSAT,564.873,310.997,282.599,342.542,,564.873,UNSAT,432.469,432.469
../SAT2019/sr2019/new/Zhou/knight_14.cnf,-,5000.022,-,5000.022,-,5000.035,,,-,5000.02,10000,10000,10000,,10000,-,5000.049,10000
../SAT2018/Chen/20180322_164241842_p_cnf_320_1120.cnf,-,5000.005,-,5000.405,-,5003.201,,,-,5000.009,10000,10000,10000,,10000,SAT,2827.858,2827.858
../SAT2018/Manthey/newton_3_4_true-unreach-call.i.cnf,UNSAT,239.221,UNSAT,879.305,UNSAT,891.914,,,UNSAT,297.894,239.221,879.305,891.914,,297.894,UNSAT,399.572,399.572
../SAT2019/sr2019/old/slp-synthesis-aes-bottom26-sc2011.cnf,-,5000.032,-,5000.032,-,5000.027,,,-,5000.031,10000,10000,10000,,10000,-,5000.049,10000
../SAT2018/final/Collatz/full-cy-caa.rules.7-7.cnf,SAT,2779.831,SAT,217.92,SAT,2401.815,,,SAT,202.6,2779.831,217.92,2401.815,,202.6,SAT,399.413,399.413
../SAT2019/sr2019/old/hwb-n26-03-S540351185.sat05-490.reshuffled-07-sc2007.cnf,UNSAT,643.899,UNSAT,660.279,UNSAT,469.449,,,UNSAT,1117.247,643.899,660.279,469.449,,1117.247,UNSAT,919.276,919.276
